"","X","Var1","Var2","id_1","id_2","name_1","name_2","Species_1","Species_2","dyad_id","overlap","year","Month","YearMon","season","label","monthly_spi","threemonth_spi","sixmonth_spi","prevyear_spi","twoyearlag_spi","prcp_monthly","prcp_threemonth","prcp_sixmonth","prcp_twoyear","prcp_annual","dyad_species","Month_categorical","Year_categorical","average_rainfall","overlap_binary","threeseason","fourseason","Month_factor"
"499",526,"Bongwe2","SaF03_3","Bongwe","SaF03","Dog 8","Lion 10","Dog","Lion","Bongwe-SaF03",0,2015,9,"2015-09","Dry","2015 Dry 2",0.93,0.93,0.99,-0.41,-0.41,0.75,0.749999999999986,47.95,1104.9,396.45,"Dog-Lion","Sep",2015,0.625,0,"Hot Dry","Hot Dry",9
"500",527,"Bongwe2","Pride","Bongwe","Pride","Dog 8","Lion 9","Dog","Lion","Bongwe-Pride",0,2015,9,"2015-09","Dry","2015 Dry 2",0.93,0.93,0.99,-0.41,-0.41,0.75,0.749999999999986,47.95,1104.9,396.45,"Dog-Lion","Sep",2015,0.625,0,"Hot Dry","Hot Dry",9
"501",528,"Bongwe2","Hector","Bongwe","Hector","Dog 8","Lion 6","Dog","Lion","Bongwe-Hector",0,2015,9,"2015-09","Dry","2015 Dry 2",0.93,0.93,0.99,-0.41,-0.41,0.75,0.749999999999986,47.95,1104.9,396.45,"Dog-Lion","Sep",2015,0.625,0,"Hot Dry","Hot Dry",9
"502",529,"Bongwe2","Charles","Bongwe","Charles","Dog 8","Leopard 2","Dog","Leopard","Bongwe-Charles",0.0573618032649611,2015,9,"2015-09","Dry","2015 Dry 2",0.93,0.93,0.99,-0.41,-0.41,0.75,0.749999999999986,47.95,1104.9,396.45,"Dog-Leopard","Sep",2015,0.625,1,"Hot Dry","Hot Dry",9
"503",530,"Bongwe2","Qamar3","Bongwe","Qamar","Dog 8","Cheetah 5","Dog","Cheetah","Bongwe-Qamar",0,2015,9,"2015-09","Dry","2015 Dry 2",0.93,0.93,0.99,-0.41,-0.41,0.75,0.749999999999986,47.95,1104.9,396.45,"Cheetah-Dog","Sep",2015,0.625,0,"Hot Dry","Hot Dry",9
"504",531,"Bongwe2","Buzz","Bongwe","Buzz","Dog 8","Lion 1","Dog","Lion","Bongwe-Buzz",0,2015,9,"2015-09","Dry","2015 Dry 2",0.93,0.93,0.99,-0.41,-0.41,0.75,0.749999999999986,47.95,1104.9,396.45,"Dog-Lion","Sep",2015,0.625,0,"Hot Dry","Hot Dry",9
"505",532,"Buzz","Zulu","Buzz","Zulu","Lion 1","Dog 30","Lion","Dog","Buzz-Zulu",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"506",533,"Buzz","Goose3","Buzz","Goose","Lion 1","Leopard 3","Lion","Leopard","Buzz-Goose",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"507",534,"Buzz","Xerxes2","Buzz","Xerxes","Lion 1","Dog 28","Lion","Dog","Buzz-Xerxes",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"508",535,"Buzz","Qamar3","Buzz","Qamar","Lion 1","Cheetah 5","Lion","Cheetah","Buzz-Qamar",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Cheetah-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"509",536,"Buzz","Tangiers","Buzz","Tangiers","Lion 1","Dog 26","Lion","Dog","Buzz-Tangiers",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"510",537,"Buzz","Charles","Buzz","Charles","Lion 1","Leopard 2","Lion","Leopard","Buzz-Charles",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"511",538,"Charles","Tangiers","Charles","Tangiers","Leopard 2","Dog 26","Leopard","Dog","Charles-Tangiers",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"512",539,"Charles","Hector","Charles","Hector","Leopard 2","Lion 6","Leopard","Lion","Charles-Hector",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"513",541,"Charles","SaF03_3","Charles","SaF03","Leopard 2","Lion 10","Leopard","Lion","Charles-SaF03",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"514",542,"Charles","Zulu","Charles","Zulu","Leopard 2","Dog 30","Leopard","Dog","Charles-Zulu",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"515",543,"Charles","Pride","Charles","Pride","Leopard 2","Lion 9","Leopard","Lion","Charles-Pride",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"516",544,"Charles","Xerxes2","Charles","Xerxes","Leopard 2","Dog 28","Leopard","Dog","Charles-Xerxes",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"517",545,"Charles","SaF08_3","Charles","SaF08","Leopard 2","Lion 13","Leopard","Lion","Charles-SaF08",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"518",546,"Goose3","Zulu","Goose","Zulu","Leopard 3","Dog 30","Leopard","Dog","Goose-Zulu",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"519",547,"Goose3","SaF03_3","Goose","SaF03","Leopard 3","Lion 10","Leopard","Lion","Goose-SaF03",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"520",548,"Goose3","Tangiers","Goose","Tangiers","Leopard 3","Dog 26","Leopard","Dog","Goose-Tangiers",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"521",549,"Goose3","Xerxes2","Goose","Xerxes","Leopard 3","Dog 28","Leopard","Dog","Goose-Xerxes",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"522",550,"Goose3","Hector","Goose","Hector","Leopard 3","Lion 6","Leopard","Lion","Goose-Hector",0.052972109597251,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,1,"Hot Dry","Hot Dry",10
"523",551,"Goose3","Pride","Goose","Pride","Leopard 3","Lion 9","Leopard","Lion","Goose-Pride",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"524",553,"Goose3","SaF08_3","Goose","SaF08","Leopard 3","Lion 13","Leopard","Lion","Goose-SaF08",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Leopard-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"525",554,"Hector","Zulu","Hector","Zulu","Lion 6","Dog 30","Lion","Dog","Hector-Zulu",0,2015,7,"2015-07","Dry","2015 Dry 2",0,0.7,0.08,-0.41,-0.41,0,-1.4210854715202e-14,170.7,1104.15,395.7,"Dog-Lion","Jul",2015,0,0,"Cold Dry","Cold Dry",7
"526",555,"Hector","Qamar3","Hector","Qamar","Lion 6","Cheetah 5","Lion","Cheetah","Hector-Qamar",0.0555076889769856,2015,7,"2015-07","Dry","2015 Dry 2",0,0.7,0.08,-0.41,-0.41,0,-1.4210854715202e-14,170.7,1104.15,395.7,"Cheetah-Lion","Jul",2015,0,1,"Cold Dry","Cold Dry",7
"527",556,"Hector","Xerxes2","Hector","Xerxes","Lion 6","Dog 28","Lion","Dog","Hector-Xerxes",0,2015,7,"2015-07","Dry","2015 Dry 2",0,0.7,0.08,-0.41,-0.41,0,-1.4210854715202e-14,170.7,1104.15,395.7,"Dog-Lion","Jul",2015,0,0,"Cold Dry","Cold Dry",7
"528",557,"Hector","Tangiers","Hector","Tangiers","Lion 6","Dog 26","Lion","Dog","Hector-Tangiers",0,2015,7,"2015-07","Dry","2015 Dry 2",0,0.7,0.08,-0.41,-0.41,0,-1.4210854715202e-14,170.7,1104.15,395.7,"Dog-Lion","Jul",2015,0,0,"Cold Dry","Cold Dry",7
"529",558,"Pride","Xerxes2","Pride","Xerxes","Lion 9","Dog 28","Lion","Dog","Pride-Xerxes",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"530",559,"Pride","Zulu","Pride","Zulu","Lion 9","Dog 30","Lion","Dog","Pride-Zulu",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"531",560,"Pride","Qamar3","Pride","Qamar","Lion 9","Cheetah 5","Lion","Cheetah","Pride-Qamar",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Cheetah-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"532",561,"Pride","Tangiers","Pride","Tangiers","Lion 9","Dog 26","Lion","Dog","Pride-Tangiers",0,2015,10,"2015-10","Dry","2015 Dry 2",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"533",562,"Qamar3","Zulu","Qamar","Zulu","Cheetah 5","Dog 30","Cheetah","Dog","Qamar-Zulu",0,2015,11,"2015-11","Dry","2015 Dry 2",-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,"Cheetah-Dog","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"534",563,"Qamar3","SaF08_3","Qamar","SaF08","Cheetah 5","Lion 13","Cheetah","Lion","Qamar-SaF08",0,2015,11,"2015-11","Dry","2015 Dry 2",-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,"Cheetah-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"535",564,"Qamar3","Xerxes2","Qamar","Xerxes","Cheetah 5","Dog 28","Cheetah","Dog","Qamar-Xerxes",0,2015,11,"2015-11","Dry","2015 Dry 2",-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,"Cheetah-Dog","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"536",565,"Qamar3","SaF03_3","Qamar","SaF03","Cheetah 5","Lion 10","Cheetah","Lion","Qamar-SaF03",0,2015,11,"2015-11","Dry","2015 Dry 2",-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,"Cheetah-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"537",566,"Qamar3","Tangiers","Qamar","Tangiers","Cheetah 5","Dog 26","Cheetah","Dog","Qamar-Tangiers",0,2015,11,"2015-11","Dry","2015 Dry 2",-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,"Cheetah-Dog","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"538",567,"SaF03_3","Zulu","SaF03","Zulu","Lion 10","Dog 30","Lion","Dog","SaF03-Zulu",0,2015,8,"2015-08","Dry","2015 Dry 2",0,1.17,0.76,-0.41,-0.41,0,-1.4210854715202e-14,153.7,1104.15,395.7,"Dog-Lion","Aug",2015,0,0,"Hot Dry","Cold Dry",8
"539",568,"SaF03_3","Tangiers","SaF03","Tangiers","Lion 10","Dog 26","Lion","Dog","SaF03-Tangiers",0,2015,8,"2015-08","Dry","2015 Dry 2",0,1.17,0.76,-0.41,-0.41,0,-1.4210854715202e-14,153.7,1104.15,395.7,"Dog-Lion","Aug",2015,0,0,"Hot Dry","Cold Dry",8
"540",569,"SaF03_3","Xerxes2","SaF03","Xerxes","Lion 10","Dog 28","Lion","Dog","SaF03-Xerxes",0,2015,8,"2015-08","Dry","2015 Dry 2",0,1.17,0.76,-0.41,-0.41,0,-1.4210854715202e-14,153.7,1104.15,395.7,"Dog-Lion","Aug",2015,0,0,"Hot Dry","Cold Dry",8
"541",570,"SaF08_3","Xerxes2","SaF08","Xerxes","Lion 13","Dog 28","Lion","Dog","SaF08-Xerxes",0,2015,7,"2015-07","Dry","2015 Dry 2",0,0.7,0.08,-0.41,-0.41,0,-1.4210854715202e-14,170.7,1104.15,395.7,"Dog-Lion","Jul",2015,0,0,"Cold Dry","Cold Dry",7
"542",571,"SaF08_3","Zulu","SaF08","Zulu","Lion 13","Dog 30","Lion","Dog","SaF08-Zulu",0,2015,7,"2015-07","Dry","2015 Dry 2",0,0.7,0.08,-0.41,-0.41,0,-1.4210854715202e-14,170.7,1104.15,395.7,"Dog-Lion","Jul",2015,0,0,"Cold Dry","Cold Dry",7
"543",572,"SaF08_3","Tangiers","SaF08","Tangiers","Lion 13","Dog 26","Lion","Dog","SaF08-Tangiers",0,2015,7,"2015-07","Dry","2015 Dry 2",0,0.7,0.08,-0.41,-0.41,0,-1.4210854715202e-14,170.7,1104.15,395.7,"Dog-Lion","Jul",2015,0,0,"Cold Dry","Cold Dry",7
"544",573,"Bali1","Charles","Bali","Charles","Dog 6","Leopard 2","Dog","Leopard","Bali-Charles",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"545",574,"Bali1","SaF03_3","Bali","SaF03","Dog 6","Lion 10","Dog","Lion","Bali-SaF03",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"546",575,"Bali1","Goose3","Bali","Goose","Dog 6","Leopard 3","Dog","Leopard","Bali-Goose",0.0763987103381234,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,1,"Hot Dry","Hot Dry",10
"547",576,"Bali1","Buzz","Bali","Buzz","Dog 6","Lion 1","Dog","Lion","Bali-Buzz",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"548",577,"Bali1","Hector","Bali","Hector","Dog 6","Lion 6","Dog","Lion","Bali-Hector",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"549",578,"Bali1","SaF08_3","Bali","SaF08","Dog 6","Lion 13","Dog","Lion","Bali-SaF08",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"550",579,"Bali1","Pride","Bali","Pride","Dog 6","Lion 9","Dog","Lion","Bali-Pride",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"551",580,"Bongwe2","Charles","Bongwe","Charles","Dog 8","Leopard 2","Dog","Leopard","Bongwe-Charles",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"552",581,"Bongwe2","SaF03_3","Bongwe","SaF03","Dog 8","Lion 10","Dog","Lion","Bongwe-SaF03",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"553",582,"Bongwe2","Pride","Bongwe","Pride","Dog 8","Lion 9","Dog","Lion","Bongwe-Pride",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"554",583,"Bongwe2","SaF08_3","Bongwe","SaF08","Dog 8","Lion 13","Dog","Lion","Bongwe-SaF08",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"555",584,"Bongwe2","Buzz","Bongwe","Buzz","Dog 8","Lion 1","Dog","Lion","Bongwe-Buzz",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"556",585,"Bongwe2","Goose3","Bongwe","Goose","Dog 8","Leopard 3","Dog","Leopard","Bongwe-Goose",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Leopard","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"557",586,"Bongwe2","Hector","Bongwe","Hector","Dog 8","Lion 6","Dog","Lion","Bongwe-Hector",0,2015,10,"2015-10","Dry","2015 Dry 3",-0.51,-0.49,-0.55,-0.18,-0.41,2,2.74999999999999,2.75000000000004,1104.9,398.45,"Dog-Lion","Oct",2015,12.125,0,"Hot Dry","Hot Dry",10
"558",587,"Buzz","Zulu","Buzz","Zulu","Lion 1","Dog 30","Lion","Dog","Buzz-Zulu",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,"Dog-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"559",588,"Buzz","Charles","Buzz","Charles","Lion 1","Leopard 2","Lion","Leopard","Buzz-Charles",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"560",589,"Buzz","Goose3","Buzz","Goose","Lion 1","Leopard 3","Lion","Leopard","Buzz-Goose",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"561",590,"Buzz","Xerxes2","Buzz","Xerxes","Lion 1","Dog 28","Lion","Dog","Buzz-Xerxes",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,"Dog-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"562",591,"Charles","Xerxes2","Charles","Xerxes","Leopard 2","Dog 28","Leopard","Dog","Charles-Xerxes",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Dog-Leopard","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"563",592,"Charles","SaF03_3","Charles","SaF03","Leopard 2","Lion 10","Leopard","Lion","Charles-SaF03",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"564",593,"Charles","SaF08_3","Charles","SaF08","Leopard 2","Lion 13","Leopard","Lion","Charles-SaF08",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"565",594,"Charles","Zulu","Charles","Zulu","Leopard 2","Dog 30","Leopard","Dog","Charles-Zulu",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Dog-Leopard","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"566",595,"Charles","Pride","Charles","Pride","Leopard 2","Lion 9","Leopard","Lion","Charles-Pride",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"567",596,"Charles","Hector","Charles","Hector","Leopard 2","Lion 6","Leopard","Lion","Charles-Hector",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"568",597,"Goose3","Pride","Goose","Pride","Leopard 3","Lion 9","Leopard","Lion","Goose-Pride",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"569",598,"Goose3","Zulu","Goose","Zulu","Leopard 3","Dog 30","Leopard","Dog","Goose-Zulu",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Dog-Leopard","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"570",599,"Goose3","SaF08_3","Goose","SaF08","Leopard 3","Lion 13","Leopard","Lion","Goose-SaF08",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"571",600,"Goose3","Xerxes2","Goose","Xerxes","Leopard 3","Dog 28","Leopard","Dog","Goose-Xerxes",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Dog-Leopard","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"572",601,"Goose3","SaF03_3","Goose","SaF03","Leopard 3","Lion 10","Leopard","Lion","Goose-SaF03",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"573",602,"Goose3","Hector","Goose","Hector","Leopard 3","Lion 6","Leopard","Lion","Goose-Hector",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Leopard-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"574",603,"Hector","Xerxes2","Hector","Xerxes","Lion 6","Dog 28","Lion","Dog","Hector-Xerxes",0,2015,8,"2015-08","Dry","2015 Dry 3",0,1.17,0.76,-0.41,-0.41,0,-1.4210854715202e-14,153.7,1104.15,395.7,"Dog-Lion","Aug",2015,0,0,"Hot Dry","Cold Dry",8
"575",604,"Hector","Zulu","Hector","Zulu","Lion 6","Dog 30","Lion","Dog","Hector-Zulu",0,2015,8,"2015-08","Dry","2015 Dry 3",0,1.17,0.76,-0.41,-0.41,0,-1.4210854715202e-14,153.7,1104.15,395.7,"Dog-Lion","Aug",2015,0,0,"Hot Dry","Cold Dry",8
"576",605,"Pride","Zulu","Pride","Zulu","Lion 9","Dog 30","Lion","Dog","Pride-Zulu",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Dog-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
"577",606,"Pride","Xerxes2","Pride","Xerxes","Lion 9","Dog 28","Lion","Dog","Pride-Xerxes",0,2015,11,"2015-11","Dry","2015 Dry 3",-0.78,-0.94,-0.95,-0.26,-0.18,17.05,19.8,19.8,1040.95,391.6,"Dog-Lion","Nov",2015,38.3230769230769,0,"Hot Dry","Hot Dry",11
